Complaint_No,Weapon_Type
20130419231102,"Personal Weapons (hands,feet,teeth,etc.)"
20130419232700,"Personal Weapons (hands,feet,teeth,etc.)"
20130419235801,Handgun                                 
20130420000400,Handgun                                 
20130420002606,"Personal Weapons (hands,feet,teeth,etc.)"
20130420010702,"Personal Weapons (hands,feet,teeth,etc.)"
20130420010801,"Personal Weapons (hands,feet,teeth,etc.)"
20130420013200,"Personal Weapons (hands,feet,teeth,etc.)"
20130420020100,Handgun                                 
20130420025802,"Personal Weapons (hands,feet,teeth,etc.)"
20130420030301,Handgun                                 
20130420033700,Knife                                   
20130420035601,"Personal Weapons (hands,feet,teeth,etc.)"
20130420040202,"Personal Weapons (hands,feet,teeth,etc.)"
20130420040202,"Blunt Object(club,hammer,etc)           "
20130420071001,"Personal Weapons (hands,feet,teeth,etc.)"
20130420085502,"Personal Weapons (hands,feet,teeth,etc.)"
20130420093800,"Personal Weapons (hands,feet,teeth,etc.)"
20130420102901,Other Weapon                            
20130420110100,"Personal Weapons (hands,feet,teeth,etc.)"
20130420110900,Not Applicable/None                     
20130420111902,"Personal Weapons (hands,feet,teeth,etc.)"
20130420112303,"Personal Weapons (hands,feet,teeth,etc.)"
20130420120900,"Personal Weapons (hands,feet,teeth,etc.)"
20130420131700,"Personal Weapons (hands,feet,teeth,etc.)"
20130420132102,"Personal Weapons (hands,feet,teeth,etc.)"
20130420132102,Knife                                   
20130420150100,"Personal Weapons (hands,feet,teeth,etc.)"
20130420150300,Knife                                   
20130420150300,Razor                                   
20130420150400,"Personal Weapons (hands,feet,teeth,etc.)"
20130420150503,Other Weapon                            
20130420150702,"Personal Weapons (hands,feet,teeth,etc.)"
20130420152004,"Personal Weapons (hands,feet,teeth,etc.)"
20130420162102,"Personal Weapons (hands,feet,teeth,etc.)"
20130420165705,Handgun                                 
20130420174700,Vehicle                                 
20130420175402,Other Weapon                            
20130420182102,Handgun                                 
20130420182102,Vehicle                                 
20130420182300,"Personal Weapons (hands,feet,teeth,etc.)"
20130420190300,"Personal Weapons (hands,feet,teeth,etc.)"
20130420190800,"Personal Weapons (hands,feet,teeth,etc.)"
20130420192300,"Personal Weapons (hands,feet,teeth,etc.)"
20130420201201,"Personal Weapons (hands,feet,teeth,etc.)"
20130420202900,"Personal Weapons (hands,feet,teeth,etc.)"
20130420202900,"Blunt Object(club,hammer,etc)           "
20130420203800,"Personal Weapons (hands,feet,teeth,etc.)"
20130420210404,"Personal Weapons (hands,feet,teeth,etc.)"
20130420212302,"Personal Weapons (hands,feet,teeth,etc.)"
20130420221501,"Personal Weapons (hands,feet,teeth,etc.)"
20130420223402,"Personal Weapons (hands,feet,teeth,etc.)"
20130420225001,"Personal Weapons (hands,feet,teeth,etc.)"
20130420231803,"Personal Weapons (hands,feet,teeth,etc.)"
20130420232305,Knife                                   
20130420232702,Undetermined Firearm                    
20130421000106,"Personal Weapons (hands,feet,teeth,etc.)"
20130421002602,"Personal Weapons (hands,feet,teeth,etc.)"
20130421003503,Not Applicable/None                     
20130421004801,Handgun                                 
20130421005501,"Personal Weapons (hands,feet,teeth,etc.)"
20130421011103,Handgun                                 
20130421011400,"Personal Weapons (hands,feet,teeth,etc.)"
20130421012303,"Blunt Object(club,hammer,etc)           "
20130421013400,"Personal Weapons (hands,feet,teeth,etc.)"
20130421022402,"Personal Weapons (hands,feet,teeth,etc.)"
20130421024102,"Blunt Object(club,hammer,etc)           "
20130421052501,Handgun                                 
20130421080901,Knife                                   
20130421103001,"Personal Weapons (hands,feet,teeth,etc.)"
20130421103401,"Personal Weapons (hands,feet,teeth,etc.)"
20130421112700,"Personal Weapons (hands,feet,teeth,etc.)"
20130421114900,"Personal Weapons (hands,feet,teeth,etc.)"
20130421123100,"Personal Weapons (hands,feet,teeth,etc.)"
20130421133801,"Blunt Object(club,hammer,etc)           "
20130421140400,"Personal Weapons (hands,feet,teeth,etc.)"
20130421142200,Shotgun                                 
20130421143701,"Personal Weapons (hands,feet,teeth,etc.)"
20130421150503,Vehicle                                 
20130421150503,Handgun                                 
20130421153600,Knife                                   
20130421154403,"Personal Weapons (hands,feet,teeth,etc.)"
20130421180500,"Personal Weapons (hands,feet,teeth,etc.)"
20130421180500,Handgun                                 
20130421180800,"Personal Weapons (hands,feet,teeth,etc.)"
20130421191403,"Blunt Object(club,hammer,etc)           "
20130421191403,Chemicals/Acids                         
20130421195800,"Blunt Object(club,hammer,etc)           "
20130421195800,"Personal Weapons (hands,feet,teeth,etc.)"
20130421203201,"Personal Weapons (hands,feet,teeth,etc.)"
20130421204201,"Personal Weapons (hands,feet,teeth,etc.)"
20130421205201,"Personal Weapons (hands,feet,teeth,etc.)"
20130421210601,Other Cutting Instrument                
20130421212503,"Personal Weapons (hands,feet,teeth,etc.)"
20130421212503,Other Weapon                            
20130421213200,"Personal Weapons (hands,feet,teeth,etc.)"
20130421213901,Knife                                   
20130421220103,"Personal Weapons (hands,feet,teeth,etc.)"
20130421223700,"Personal Weapons (hands,feet,teeth,etc.)"
20130421225803,Handgun                                 
20130421230600,"Personal Weapons (hands,feet,teeth,etc.)"
20130421230703,"Personal Weapons (hands,feet,teeth,etc.)"
20130421232105,"Personal Weapons (hands,feet,teeth,etc.)"
20130422000905,"Personal Weapons (hands,feet,teeth,etc.)"
20130422005001,Handgun                                 
20130422021701,Other Weapon                            
20130422023800,"Personal Weapons (hands,feet,teeth,etc.)"
20130422024001,"Personal Weapons (hands,feet,teeth,etc.)"
20130422032804,"Personal Weapons (hands,feet,teeth,etc.)"
20130422095100,"Personal Weapons (hands,feet,teeth,etc.)"
20130422095805,Not Applicable/None                     
20130422123502,"Personal Weapons (hands,feet,teeth,etc.)"
20130422123602,Other Chemical/Drugs                    
20130422135401,"Personal Weapons (hands,feet,teeth,etc.)"
20130422140102,Knife                                   
20130422144200,"Personal Weapons (hands,feet,teeth,etc.)"
20130422144904,"Personal Weapons (hands,feet,teeth,etc.)"
20130422151201,"Personal Weapons (hands,feet,teeth,etc.)"
20130422151703,"Personal Weapons (hands,feet,teeth,etc.)"
20130422151703,Other Cutting Instrument                
20130422153000,"Personal Weapons (hands,feet,teeth,etc.)"
20130422154502,"Personal Weapons (hands,feet,teeth,etc.)"
20130422154502,Knife                                   
20130422154801,"Personal Weapons (hands,feet,teeth,etc.)"
20130422163801,"Personal Weapons (hands,feet,teeth,etc.)"
20130422165003,"Personal Weapons (hands,feet,teeth,etc.)"
20130422165100,"Personal Weapons (hands,feet,teeth,etc.)"
20130422171202,"Personal Weapons (hands,feet,teeth,etc.)"
20130422171505,"Personal Weapons (hands,feet,teeth,etc.)"
20130422182407,"Personal Weapons (hands,feet,teeth,etc.)"
20130422200501,"Personal Weapons (hands,feet,teeth,etc.)"
20130422201002,"Personal Weapons (hands,feet,teeth,etc.)"
20130422205602,Handgun                                 
20130422221005,"Personal Weapons (hands,feet,teeth,etc.)"
20130422223305,Other Weapon                            
20130422232104,"Blunt Object(club,hammer,etc)           "
20130422234400,Handgun                                 
20130423005301,Handgun                                 
20130423015800,"Personal Weapons (hands,feet,teeth,etc.)"
20130423035601,Handgun                                 
20130423061601,"Personal Weapons (hands,feet,teeth,etc.)"
20130423072000,Handgun                                 
20130423072000,"Personal Weapons (hands,feet,teeth,etc.)"
20130423092703,Handgun                                 
20130423110000,"Personal Weapons (hands,feet,teeth,etc.)"
20130423111600,"Personal Weapons (hands,feet,teeth,etc.)"
20130423113202,Handgun                                 
20130423113802,Shotgun                                 
20130423142306,Handgun                                 
20130423145906,"Personal Weapons (hands,feet,teeth,etc.)"
20130423153200,"Personal Weapons (hands,feet,teeth,etc.)"
20130423153203,Other Weapon                            
20130423154100,Handgun                                 
20130423154300,"Personal Weapons (hands,feet,teeth,etc.)"
20130423160801,"Personal Weapons (hands,feet,teeth,etc.)"
20130423162406,"Personal Weapons (hands,feet,teeth,etc.)"
20130423163502,Vehicle                                 
20130423171201,Handgun                                 
20130423171201,Other Firearm                           
20130423171400,"Personal Weapons (hands,feet,teeth,etc.)"
20130423175605,Handgun                                 
20130423185402,"Personal Weapons (hands,feet,teeth,etc.)"
20130423185702,Ax/Hatchet                              
20130423193000,"Personal Weapons (hands,feet,teeth,etc.)"
20130423193601,"Personal Weapons (hands,feet,teeth,etc.)"
20130423200103,"Personal Weapons (hands,feet,teeth,etc.)"
20130423200501,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20130423203202,"Personal Weapons (hands,feet,teeth,etc.)"
20130423203202,Knife                                   
20130423203804,Other Weapon                            
20130423204601,"Personal Weapons (hands,feet,teeth,etc.)"
20130423205901,Puncturing Tool/Device                  
20130423210805,Handgun                                 
20130423211704,Handgun                                 
20130423212207,Handgun                                 
20130423214004,"Personal Weapons (hands,feet,teeth,etc.)"
20130423231400,"Personal Weapons (hands,feet,teeth,etc.)"
20130423231400,Handgun                                 
20130423233700,"Personal Weapons (hands,feet,teeth,etc.)"
20130423234402,"Personal Weapons (hands,feet,teeth,etc.)"
20130424000204,"Personal Weapons (hands,feet,teeth,etc.)"
20130424005201,Handgun                                 
20130424005901,Not Applicable/None                     
20130424010501,Shotgun                                 
20130424031200,"Personal Weapons (hands,feet,teeth,etc.)"
20130424031300,"Personal Weapons (hands,feet,teeth,etc.)"
20130424044101,Knife                                   
20130424071702,"Personal Weapons (hands,feet,teeth,etc.)"
20130424073102,Not Applicable/None                     
20130424090201,Handgun                                 
20130424092600,Other Weapon                            
20130424093702,"Personal Weapons (hands,feet,teeth,etc.)"
20130424094805,"Personal Weapons (hands,feet,teeth,etc.)"
20130424095600,"Personal Weapons (hands,feet,teeth,etc.)"
20130424114202,Handgun                                 
20130424114800,"Personal Weapons (hands,feet,teeth,etc.)"
20130424115305,"Personal Weapons (hands,feet,teeth,etc.)"
20130424120005,"Personal Weapons (hands,feet,teeth,etc.)"
20130424120005,Handgun                                 
20130424133605,"Personal Weapons (hands,feet,teeth,etc.)"
20130424140601,"Personal Weapons (hands,feet,teeth,etc.)"
20130424142401,"Personal Weapons (hands,feet,teeth,etc.)"
20130424143802,"Personal Weapons (hands,feet,teeth,etc.)"
20130424153106,"Personal Weapons (hands,feet,teeth,etc.)"
20130424154204,Handgun                                 
20130424155808,"Personal Weapons (hands,feet,teeth,etc.)"
20130424161203,"Personal Weapons (hands,feet,teeth,etc.)"
20130424163202,"Personal Weapons (hands,feet,teeth,etc.)"
20130424171300,"Personal Weapons (hands,feet,teeth,etc.)"
20130424173801,"Personal Weapons (hands,feet,teeth,etc.)"
20130424190600,Handgun                                 
20130424194300,"Personal Weapons (hands,feet,teeth,etc.)"
20130424195106,"Personal Weapons (hands,feet,teeth,etc.)"
20130424201903,"Personal Weapons (hands,feet,teeth,etc.)"
20130424205103,Unknown/Not Stated                      
20130424205800,Handgun                                 
20130424210102,"Personal Weapons (hands,feet,teeth,etc.)"
20130424210908,"Personal Weapons (hands,feet,teeth,etc.)"
20130424211101,"Personal Weapons (hands,feet,teeth,etc.)"
20130424212407,"Personal Weapons (hands,feet,teeth,etc.)"
20130424213500,Handgun                                 
20130424214302,"Personal Weapons (hands,feet,teeth,etc.)"
20130424215201,"Personal Weapons (hands,feet,teeth,etc.)"
20130424221402,Not Applicable/None                     
20130424221402,"Personal Weapons (hands,feet,teeth,etc.)"
